-3.120928	-1.933522	2
7.936610	5.835224	1
-1.003700	-0.403537	2
1.069105	0.291087	2
16.741155	16.650056	0
7.872397	7.279907	1
8.475145	7.616216	1
0.353135	-0.139793	2
15.968937	17.256202	0
14.735568	13.904443	0
9.398042	8.539543	1
-0.466250	0.421024	2
-0.585976	-1.454423	2
1.474886	3.178606	2
0.485138	-0.070014	2
17.143941	16.900758	0
6.787394	6.976643	1
1.224105	0.163788	2
10.892632	8.838550	1
18.359151	17.688541	0
16.517086	15.059994	0
0.270257	1.813870	2
8.068332	6.907059	1
0.386963	0.884110	2
9.984393	10.355062	1
14.174122	14.540447	0
8.444254	9.393511	1
2.017197	2.705658	2
9.034613	7.128932	1
8.079851	8.582277	1
8.018737	8.136287	1
16.798287	18.835982	0
15.662204	17.549895	0
-0.380054	-0.999546	2
16.919924	18.345872	0
17.241310	16.361999	0
15.640352	15.658546	0
16.133473	16.324197	0
16.885697	16.632467	0
13.874273	14.126643	0
0.668456	0.807711	2
9.184211	8.004918	1
0.286132	0.652393	2
16.535237	17.870490	0
1.371591	1.443971	2
6.552083	7.949769	1
6.701795	7.860721	1
15.713316	15.400840	0
0.248932	1.563612	2
15.811617	15.857116	0
15.465215	14.900402	0
6.238967	7.031515	1
9.780095	10.424522	1
-0.534186	-0.621767	2
-0.152231	0.636798	2
8.578176	7.747715	1
8.480190	8.782636	1
17.488356	15.816698	0
0.930001	0.995353	2
17.426368	17.974332	0
7.000285	6.845962	1
0.497017	0.690293	2
8.113796	7.165776	1
0.142184	1.782928	2
8.746966	8.112956	1
14.868219	16.425713	0
7.785077	7.827466	1
0.229228	0.551325	2
15.501372	15.147829	0
17.092635	14.967350	0
16.134290	16.547791	0
7.229079	9.342208	1
16.285065	16.666160	0
9.875788	9.597960	1
1.615860	2.685254	2
17.596407	20.308415	0
6.705638	7.140736	1
-0.753966	-0.872814	2
17.736110	18.761208	0
17.932739	17.449959	0
-0.909644	0.360883	2
7.187275	5.507024	1
18.067028	17.793955	0
7.633467	7.126429	1
0.850058	1.192262	2
-0.633130	0.235534	2
16.447530	15.962960	0
8.399633	10.051078	1
8.795531	8.864759	1
-0.077165	-1.728664	2
-0.840199	-1.028045	2
-1.269229	-3.032994	2
15.038194	13.546271	0
15.945485	16.487467	0
-0.215382	-1.219788	2
-0.771095	-0.985936	2
8.602770	10.847339	1
16.977345	17.752235	0
0.168285	0.764676	2
9.579113	10.896575	1
6.667940	7.469835	1
9.034053	7.525044	1
9.231781	8.457026	1
-0.169542	-0.051557	2
-0.489803	0.273689	2
-0.262868	-0.288681	2
-0.051768	0.099572	2
-2.412425	-2.612404	2
7.225517	9.692785	1
8.482019	9.084539	1
7.406370	8.173632	1
7.403246	8.496883	1
8.870549	8.616135	1
16.867378	15.754171	0
6.686925	6.604531	1
0.030533	0.898546	2
8.855684	10.142375	1
1.782922	0.482199	2
7.666042	7.781259	1
9.474930	10.436786	1
15.923944	17.677384	0
17.302650	17.218383	0
15.942413	15.122597	0
7.627968	6.223022	1
16.423036	16.924365	0
6.389781	7.643238	1
0.830511	2.279329	2
8.751187	8.034006	1
0.164560	-0.044603	2
16.245619	17.516950	0
8.047172	7.417092	1
-0.438470	-0.630020	2
16.216080	15.223638	0
-0.358195	-0.498062	2
-0.106011	-1.230895	2
-1.652000	-1.931444	2
8.804288	8.755308	1
7.121193	8.363667	1
-0.911245	-0.760805	2
0.537226	1.741124	2
14.347599	15.268503	0
8.650373	8.706021	1
1.156151	2.740939	2
15.911035	16.192679	0
-2.206493	-2.987696	2
15.477822	15.615444	0
-0.833328	-1.077873	2
8.328131	8.360937	1
0.608469	-0.055912	2
-1.307782	-2.338084	2
18.046950	18.212091	0
6.700045	5.887549	1
18.069153	17.674586	0
14.971044	15.799037	0
1.658287	1.256194	2
0.311356	-0.376139	2
0.652967	0.937450	2
15.313495	13.844155	0
8.086995	6.351444	1
-0.285611	0.286150	2
16.343061	16.549059	0
16.771135	16.417286	0
15.359587	15.534400	0
0.613578	-0.536746	2
-0.158535	0.388041	2
13.450703	11.820275	0
17.052371	17.090032	0
-2.539372	-2.439811	2
0.013368	-0.789910	2
16.026834	17.178232	0
-0.201879	-0.386157	2
8.770442	8.614923	1
8.321132	8.740514	1
8.046124	8.102556	1
6.475715	5.307599	1
14.391286	14.434226	0
17.712969	16.308459	0
18.478285	18.752974	0
9.525715	8.799373	1
9.288019	8.852255	1
-0.346589	-0.193477	2
8.995012	6.983319	1
1.184927	-0.920684	2
17.250047	18.738441	0
16.867906	16.650704	0
-0.012886	0.567683	2
1.689073	0.814664	2
-1.053067	-2.003880	2
-1.149552	-0.322536	2
17.102942	18.130246	0
18.220530	17.967216	0
0.865450	1.730687	2
1.330691	1.779398	2
8.856901	8.986878	1
9.562713	11.499823	1
-0.095805	-0.227908	2
1.338272	1.473989	2
17.380175	18.236051	0
17.390127	17.406152	0
6.466809	4.006524	1
16.263483	17.874116	0
-1.629462	-2.444389	2
-1.265490	-0.655054	2
7.765843	6.561868	1
0.729225	1.379737	2
0.207860	2.516564	2
-0.722964	-2.838726	2
1.803754	3.119379	2
16.953714	17.314020	0
15.428117	14.102983	0
15.038215	14.497074	0
-0.132295	-0.457962	2
14.643755	14.577595	0
9.177549	8.770917	1
8.273594	8.203991	1
16.257076	17.902145	0
0.707449	1.430224	2
6.648710	7.178359	1
1.223191	0.680563	2
15.736787	15.127776	0
16.686599	16.930276	0
15.639193	15.924684	0
6.594295	5.860086	1
15.339344	16.830528	0
9.091990	9.356526	1
8.211645	8.095692	1
8.731931	8.572510	1
7.800316	7.370933	1
14.065430	14.454195	0
0.145999	0.787401	2
7.896365	7.630520	1
16.317720	15.287379	0
17.471158	18.325927	0
1.503266	1.343286	2
16.058937	15.284025	0
-0.161445	1.189400	2
15.114221	14.883584	0
7.889908	8.679439	1
1.808212	2.913751	2
-0.816205	-1.219832	2
0.356006	0.678890	2
0.806409	-0.844783	2
15.410650	14.572683	0
0.148297	0.269374	2
6.823386	5.239499	1
6.444328	5.848904	1
8.325923	8.656613	1
7.809332	7.435050	1
1.711261	3.065383	2
2.220974	2.280466	2
7.971382	8.296909	1
8.886781	9.215165	1
7.629504	8.025396	1
16.836642	18.068235	0
8.137813	7.331370	1
8.318402	7.462618	1
7.432005	6.681595	1
14.429017	15.649514	0
7.631005	9.074885	1
7.199067	7.350756	1
15.398453	16.174276	0
-1.964924	-3.079305	2
16.716087	16.323970	0
16.592866	16.359167	0
9.767090	9.401326	1
8.782637	9.539459	1
9.261528	9.745668	1
0.913532	1.724328	2
0.777766	0.605070	2
17.546634	16.864851	0
-0.528876	0.392326	2
16.429456	18.682405	0
-0.265502	-0.305394	2
-0.342844	0.145314	2
8.973672	7.197757	1
14.562313	13.951569	0
15.502842	14.351270	0
15.294531	14.997387	0
15.625233	14.911831	0
-2.426087	-3.238494	2
15.376276	16.232595	0
15.749923	16.796561	0
8.511850	8.725889	1
-1.608130	-3.181554	2
0.136796	-1.126142	2
9.805409	8.923011	1
15.835986	15.761226	0
0.315971	1.266957	2
15.518191	16.141470	0
16.562018	16.500089	0
14.812359	10.508567	0
8.260931	7.669113	1
17.072098	17.170856	0
-1.022044	-1.024173	2
0.585101	0.846803	2
1.237983	2.789975	2
7.238598	6.702926	1
7.450157	7.812876	1
16.821722	16.126860	0
1.165149	0.099437	2
16.406960	14.353041	0
-0.027049	0.231174	2
0.914842	3.218387	2
6.903679	6.560598	1
8.698549	11.364433	1
-0.891432	-1.093605	2
15.295875	15.617250	0
-0.253326	-0.982227	2
7.599171	9.247540	1
15.382556	15.916207	0
5.798950	6.944090	1
8.054783	8.942321	1
17.199433	17.575479	0
16.714417	17.341411	0
7.506107	8.583213	1
9.097798	9.335743	1
16.881501	18.825873	0
7.675100	9.889109	1
-0.377636	0.484233	2
9.126368	9.366910	1
7.046557	6.862154	1
14.056382	13.346167	0
7.196529	7.470543	1
2.054384	3.250895	2
6.417491	5.218152	1
8.675040	9.830740	1
0.753229	-0.917628	2
15.935505	15.914856	0
2.026256	-0.959415	2
1.162657	0.543081	2
15.200879	15.345989	0
7.163633	6.215067	1
17.528232	17.190175	0
-1.584061	-2.091213	2
0.731231	0.853821	2
0.390962	0.463668	2
8.246075	6.728631	1
15.405254	16.433977	0
9.357869	7.863012	1
14.072863	12.280500	0
16.270581	16.159557	0
8.447850	8.459679	1
0.979225	1.297253	2
6.629265	4.992153	1
1.283729	2.192278	2
-0.445283	-0.107223	2
16.002109	15.247015	0
-0.472537	-0.686440	2
16.091881	16.219732	0
15.819763	14.103919	0
16.093719	16.404406	0
7.292107	7.641393	1
16.985193	17.731891	0
-0.054365	-0.634360	2
7.101451	7.174491	1
15.507687	16.128195	0
-1.391476	-0.861928	2
0.359409	1.137085	2
0.317052	1.147156	2
-0.454136	-0.256368	2
15.050153	17.770241	0
0.047776	-1.020435	2
-1.233322	-2.184972	2
-0.712277	-1.703653	2
16.080114	16.971826	0
7.267241	7.898419	1
-1.101035	-0.584783	2
7.158150	7.321868	1
0.522686	0.412828	2
-1.421840	-2.001078	2
15.591663	14.059783	0
-0.547382	-1.106026	2
-0.822146	-0.782265	2
-1.610103	-0.470759	2
8.792625	8.901598	1
0.441346	0.175537	2
0.728671	1.836918	2
-0.189217	1.252069	2
6.496779	5.526012	1
16.544956	17.361073	0
6.510374	5.769255	1
6.307571	6.932322	1
16.129316	14.527111	0
-1.637371	0.290541	2
16.203960	15.452323	0
7.341035	6.055519	1
7.985179	7.606612	1
8.117926	7.611094	1
17.152371	17.021717	0
15.113907	16.649689	0
1.042615	1.237409	2
16.452051	17.223616	0
-0.952373	0.773820	2
7.446818	7.310008	1
-0.573431	-0.702396	2
-0.444494	-0.071135	2
16.099417	16.582596	0
9.528854	8.749660	1
8.199368	9.731923	1
16.587436	14.900116	0
-0.814713	-1.340763	2
0.633503	0.738922	2
-0.270992	1.345083	2
0.872882	0.635151	2
7.310647	6.979429	1
7.111402	6.601614	1
15.937222	17.282996	0
8.525962	9.678382	1
15.702659	15.102287	0
0.783370	1.745293	2
7.748389	6.704614	1
15.066318	16.457493	0
0.291255	-1.295649	2
-1.989707	-2.202588	2
16.355841	15.374189	0
7.495063	7.340916	1
0.540250	0.109160	2
0.532860	1.140300	2
-1.204797	-1.699809	2
-2.111283	-2.913753	2
15.482870	15.945485	0
0.511156	-0.288711	2
14.497452	15.362972	0
15.433047	14.069970	0
-0.214883	-0.697904	2
0.321454	0.890724	2
15.889553	15.197265	0
7.080130	6.548472	1
13.555932	11.853956	0
15.658326	14.916348	0
0.002862	1.019637	2
18.519891	19.158930	0
1.477822	1.739836	2
15.579013	14.819458	0
1.018708	0.259729	2
8.735861	8.384568	1
1.546087	1.876214	2
0.452459	0.952594	2
16.480863	15.926987	0
15.559932	15.797809	0
-1.749484	-0.090678	2
8.346892	8.499868	1
7.924309	8.902467	1
9.021372	6.785678	1
17.484471	16.361650	0
9.326168	8.991114	1
16.342613	17.010386	0
6.405149	6.950138	1
15.983483	14.584692	0
6.147684	6.274115	1
8.640009	9.481106	1
8.304059	8.622516	1
15.829651	14.442761	0
13.635389	13.774136	0
15.473468	14.923493	0
15.200051	15.854121	0
16.937879	17.595917	0
7.709127	8.455711	1
15.567087	15.201376	0
16.461218	16.707102	0
18.037040	17.209685	0
7.618461	5.859473	1
1.215755	1.534546	2
15.170894	14.600149	0
10.185751	8.478248	1
17.415406	18.526464	0
8.652461	9.697358	1
16.451076	18.205306	0
-0.220332	-1.421514	2
-0.852433	-0.890562	2
7.759411	9.196799	1
7.966621	6.327451	1
7.774836	8.203205	1
-0.896828	0.239759	2
-0.407641	0.629987	2
17.217276	16.496300	0
8.966789	9.077295	1
15.707779	15.151183	0
14.116290	14.581839	0
15.365493	15.728018	0
8.329610	8.275259	1
7.735717	6.089145	1
8.411239	7.017278	1
6.199693	5.517225	1
7.770499	7.249138	1
8.424235	9.125272	1
0.577290	-1.594551	2
1.603604	2.944623	2
16.837883	17.384144	0
1.038717	-0.329610	2
-0.715087	1.385071	2
-0.807010	1.610104	2
0.876463	1.809602	2
8.090135	7.665282	1
-0.622774	0.578934	2
-0.108905	-0.094038	2
2.606211	3.705915	2
0.787265	1.433655	2
-0.660802	0.002519	2
17.598976	19.037755	0
-0.006933	-0.277985	2
17.639297	17.482194	0
7.453114	8.034512	1
15.916836	15.502222	0
7.637588	7.861039	1
16.578129	16.304348	0
8.915056	8.235664	1
8.307740	7.898046	1
15.934940	13.908419	0
8.512775	9.602108	1
0.731721	-1.090456	2
15.748288	15.404280	0
-0.189526	0.553385	2
15.733692	14.404659	0
0.387307	-0.863367	2
8.083284	7.913386	1
-0.458401	-0.229458	2
7.479477	6.864332	1
14.886433	13.995328	0
15.641646	16.449741	0
-2.063461	-1.164331	2
-1.300558	-1.174671	2
0.512286	1.623059	2
8.033128	7.938205	1
9.115269	9.539838	1
7.403925	7.317162	1
14.739542	12.921256	0
17.348206	16.997609	0
-1.055395	-0.711182	2
-0.529308	0.144668	2
16.067031	15.176282	0
17.133895	16.720715	0
2.776911	2.720398	2
14.797647	15.953098	0
0.778133	0.282572	2
6.487760	6.658958	1
8.058168	8.261326	1
-1.232530	-0.835149	2
15.913196	15.007223	0
-0.446128	-0.384182	2
8.301506	10.778197	1
14.595456	14.512519	0
-0.079711	-0.675503	2
0.271008	0.348310	2
16.886530	17.012143	0
1.686782	-1.220086	2
16.684537	16.917208	0
9.508407	8.418897	1
7.393727	5.795489	1
7.017443	8.350469	1
0.980146	1.937704	2
-0.180366	0.628474	2
16.259647	16.076460	0
6.080668	5.573187	1
6.555980	5.890166	1
15.188802	15.866148	0
15.661252	15.087649	0
-0.203697	-0.415937	2
7.646796	6.949198	1
7.350854	6.822018	1
-1.028249	-2.387596	2
6.479152	6.557700	1
-0.306549	-1.447165	2
15.722834	14.927874	0
9.415492	9.508587	1
7.515107	5.886404	1
17.004744	18.091832	0
15.962017	17.252870	0
9.403345	8.507362	1
7.336622	6.473895	1
0.531903	1.478131	2
6.859109	8.032316	1
7.576993	7.216656	1
16.377609	13.355663	0
6.531741	5.853277	1
7.314509	9.274797	1
16.937917	17.808617	0
-0.122779	-0.487788	2
14.746673	14.937203	0
8.132869	6.485989	1
17.179304	16.999735	0
8.088764	9.285908	1
-0.669946	0.224211	2
-0.311154	-1.392850	2
9.266903	9.406709	1
15.187412	14.396393	0
16.927651	16.175117	0
-0.434315	0.209478	2
17.523951	17.917788	0
15.653971	16.140377	0
-0.349778	-0.902460	2
16.349659	16.175558	0
17.710551	17.425845	0
15.815931	17.064591	0
-1.039936	-0.854188	2
0.961938	0.171035	2
16.826609	17.375722	0
7.156270	6.859062	1
8.525083	8.678387	1
-0.022343	1.418471	2
8.881874	8.406300	1
0.818140	0.327179	2
0.168536	-0.473534	2
6.418026	6.564533	1
8.774301	8.368085	1
8.204438	6.470776	1
8.640976	8.815706	1
0.157655	0.940131	2
7.581932	7.085790	1
8.753265	7.987061	1
8.717313	8.237853	1
2.161555	1.472955	2
15.743266	13.905204	0
15.988119	17.357950	0
8.044826	7.881823	1
-0.920296	-2.885594	2
16.142901	16.090901	0
8.262206	7.280214	1
5.943118	5.967331	1
-1.528120	-0.927620	2
6.986059	8.086907	1
15.517401	15.554343	0
6.340224	5.338608	1
-0.523744	0.368129	2
8.642758	9.390096	1
14.860375	15.946481	0
0.108426	-0.581445	2
17.181680	17.747803	0
16.821126	14.767829	0
15.838320	16.585816	0
1.084083	0.840277	2
14.348905	15.323069	0
-0.386255	-1.074105	2
0.842513	1.600152	2
16.565161	17.995635	0
16.729759	17.234144	0
16.364045	18.734178	0
7.874147	6.896761	1
16.373356	15.770269	0
-1.376563	-1.356023	2
5.887597	5.378286	1
9.623297	9.997410	1
15.221992	15.441364	0
-1.807977	-1.574968	2
-0.820465	-0.821396	2
-0.378236	0.574210	2
14.740024	14.708395	0
16.664020	18.900687	0
6.752280	5.790537	1
0.017566	-0.730968	2
-0.048309	-0.232409	2
17.266413	17.660596	0
15.648352	15.382162	0
14.960774	14.715373	0
0.524665	0.705555	2
-0.858521	-0.891148	2
0.032723	-1.617709	2
0.984246	1.406510	2
-1.843136	-3.029319	2
0.726926	-0.883352	2
8.826597	9.973844	1
-2.669473	-3.131746	2
16.219803	15.256537	0
16.361764	16.836696	0
0.422778	0.371319	2
16.196839	15.039670	0
-1.209710	0.302985	2
1.486465	0.327948	2
7.600351	7.769505	1
15.188726	15.717041	0
6.624372	7.545741	1
1.300340	0.979784	2
17.566975	17.051756	0
8.590775	9.291161	1
15.941163	16.021203	0
17.232725	18.608856	0
15.454826	14.889089	0
16.644276	16.799848	0
9.369089	10.019396	1
15.579490	13.767110	0
6.574499	7.468232	1
15.465808	16.623511	0
15.417810	15.038617	0
17.621574	17.260692	0
14.883521	13.499475	0
