8.788356	7.719909
8.473726	10.825955
9.082423	9.338130
9.850521	8.964951
6.116578	6.616102
9.800078	9.218277
10.784738	11.600250
9.335263	10.203467
10.038745	10.282427
7.665171	7.872924
8.233336	9.052344
9.012518	9.173106
8.939907	8.816927
8.283114	9.892265
8.572704	9.034860
7.542653	8.403674
7.514282	7.600482
9.605724	8.839784
9.499066	9.338056
9.204560	10.970346
9.728617	7.899800
8.132970	7.736205
12.229875	14.065601
10.061496	12.138452
8.288276	8.530845
8.065419	7.551158
9.522312	7.727852
7.788616	6.812050
11.631153	10.237348
7.912513	8.703783
10.149825	10.837698
9.024618	8.604018
8.083336	8.744947
9.233229	8.330646
8.984061	8.059499
11.198020	10.469764
8.712699	7.586002
9.412734	10.167242
9.973539	9.900579
8.849766	8.825213
8.003422	6.310012
7.384759	7.949858
7.795018	6.214289
8.914827	10.215703
8.489605	7.121206
9.227607	9.645509
9.195884	10.163376
9.110606	7.461194
7.701744	6.086747
7.621363	7.448989
10.027157	10.396214
11.167700	11.707447
8.646316	9.254696
8.385154	7.631299
8.871528	9.788755
8.543605	8.341198
7.690435	9.665953
8.102280	7.785074
9.264376	10.098117
10.095779	11.276943
7.381744	7.415123
9.638115	9.930529
7.687448	5.580748
9.285560	7.913627
7.500625	7.929844
9.064499	11.301378
9.244133	9.738438
7.680835	7.732283
8.178315	7.230566
9.001716	7.544966
8.116047	9.348592
6.953284	5.741503
5.910824	5.866926
8.764471	7.385045
9.632013	7.952309
10.895413	11.587715
10.573833	9.094001
7.956994	8.910246
7.947418	8.289715
8.451772	9.899590
8.196288	8.031259
10.159708	11.066587
7.829431	7.662916
7.801145	5.932314
8.417497	8.188590
10.828779	11.873912
9.582330	9.206933
9.476192	10.601555
8.183189	6.758463
7.522615	8.229919
8.296667	7.254246
10.023628	9.976797
11.121616	10.457008
9.419121	8.272698
8.806210	9.066615
8.806179	6.957465
8.310858	5.862019
9.688763	10.073244
8.787878	7.902413
7.882812	8.378585
9.332679	10.209589
8.406747	8.458747
9.246417	7.639655
7.272358	8.286389
10.406352	9.953178
10.128587	10.328049
5.874713	6.315983
6.720865	7.354216
7.213618	7.241933
9.605035	8.698106
10.252286	11.469592
8.238022	8.481113
8.956110	8.872629
10.154461	11.320244
8.167372	8.441300
9.622105	9.472952
9.269773	9.499185
10.051581	9.053701
10.500506	10.088876
8.740077	10.406510
10.497198	10.836459
8.006023	8.447688
7.211106	8.884452
10.608849	10.111172
8.156021	7.741882
10.613994	10.802754
9.037709	8.984374
7.974283	7.198716
8.009573	8.300818
9.763388	7.840612
8.329432	8.513407
7.914675	7.407932
9.832773	10.265554
9.559643	9.018923
9.985340	10.128594
9.727140	12.385892
9.845181	9.785447
8.226314	7.584656
8.319666	7.819901
7.283654	7.233612
7.897269	6.592780
9.513128	9.720254
8.589490	7.709214
6.784465	6.875165
9.578194	10.014781
10.078487	10.513213
9.416254	10.133818
7.588106	7.195831
9.776266	8.948330
9.003523	10.120461
8.586205	6.299417
10.409174	10.386162
10.314607	10.245329
8.785486	7.783642
11.105786	11.306748
9.833097	10.206515
7.469934	6.154243
10.010274	10.933252
8.071991	6.188756
9.428912	9.670207
7.132356	8.968913
9.641624	10.100863
9.463322	11.535418
7.651614	8.020860
9.524850	10.063151
11.186346	12.084903
9.029725	9.181640
7.208912	6.862922
10.190001	8.884227
9.709923	11.841932
8.517917	7.959456
7.962240	8.036978
9.706633	9.817042
8.868351	8.484670
8.129576	6.465697
10.081096	10.097265
9.453947	8.836464
9.159672	10.496814
9.746070	9.179041
9.546881	9.592916
8.516717	7.483760
9.333289	10.204792
9.053380	8.675394
7.902895	6.918469
8.116073	6.938489
9.326435	10.355921
8.428841	9.664466
10.638698	10.554694
10.066495	9.575327
10.177472	10.752505
9.166478	8.676874
9.066921	9.670885
8.219636	8.421782
8.907364	7.846597
10.109924	9.428994
7.705507	7.722656
8.910633	9.813014
7.666897	8.574858
7.603678	7.310275
8.153721	9.417005
8.757832	10.791838
9.855097	9.679654
7.650748	8.750000
8.469463	7.008155
8.693445	8.267137
9.085090	8.140435
9.137285	8.023793
8.496716	8.979189
9.458825	8.785421
9.173310	10.714208
9.241592	9.636298
8.491822	7.139723
6.719706	8.261301
9.294890	6.909497
10.605106	10.641358
8.051028	8.072938
9.980059	9.127191
9.516481	9.956804
10.459282	7.847381
8.654850	7.875075
9.387449	9.408571
8.378767	6.914365
8.528041	7.444503
7.842764	7.471620
8.639116	10.305444
9.218985	7.832405
10.944493	10.835440
10.250898	11.705642
8.473120	7.229972
9.225078	10.093612
7.902316	8.493744
9.333167	10.612006
7.944035	8.413578
8.902416	9.019051
9.284872	7.970252
8.306596	9.317933
9.914391	9.675762
9.568230	9.538084
7.701538	7.548519
10.545522	10.410705
9.449147	10.186498
8.461668	7.477426
9.755735	8.374260
9.852999	9.816809
9.399487	7.978214
7.427744	6.287039
8.282119	7.678728
8.581659	6.862129
10.376450	11.052562
10.550311	10.003374
9.470828	8.435444
8.197410	5.572923
9.293148	9.291092
10.794663	11.574941
10.190715	11.107545
8.508484	8.454035
8.881142	8.685603
7.419420	5.412353
9.703407	7.898205
7.245024	6.210078
9.407494	8.504778
8.791884	7.844416
8.129778	7.028106
11.100871	11.949169
9.093222	8.762763
8.658542	9.595204
8.584830	8.973461
9.036831	7.664751
9.524125	10.740107
9.238104	8.705344
9.033490	9.678865
9.621601	8.161755
7.734043	7.281447
10.252683	10.813937
7.353927	8.855272
11.139976	12.305164
8.948400	11.195020
7.136143	5.999967
8.831260	10.233706
7.996385	7.497689
9.723863	8.856175
9.169939	8.350306
10.415638	10.160297
8.332524	8.139073
7.602825	6.698099
9.456467	9.246296
9.097412	8.544456
9.873564	10.083773
8.925250	10.184353
8.885268	10.041256
8.766197	8.745227
7.623351	7.924845
8.206340	7.772898
9.425274	10.855215
8.615818	7.829111
8.409535	7.519564
9.072863	11.549351
9.849045	9.552360
8.890890	9.913269
8.349887	9.003063
10.716152	11.101144
9.143568	7.986452
7.462717	8.864911
8.836178	7.565838
8.147950	9.372907
7.549989	7.259494
9.243766	10.949034
8.789653	9.299666
7.530712	6.338093
8.754844	7.728397
8.971896	11.450667
9.728876	10.871653
9.701817	10.778782
10.375661	12.392195
8.413723	8.830123
8.271426	6.461786
9.075197	9.516437
9.278137	10.359755
9.444916	7.954532
8.752522	7.404572
11.247097	12.580484
6.766995	6.333848
9.285786	8.878318
10.821187	12.005962
9.572967	8.636005
10.572093	11.959573
9.465598	9.308474
7.974930	6.184029
10.633479	10.485862
9.594598	9.376764
11.447437	12.140896
9.832799	10.724546
7.852102	7.132858
8.789743	8.015051
9.970043	8.995001
10.456019	11.049192
8.522944	8.124963
8.237689	8.712099
7.474754	7.271482
10.150770	9.656823
10.107987	9.287860
8.449965	8.018312
9.575936	10.068856
8.236803	6.486439
7.512345	7.643258
9.809680	11.284116
9.141117	10.753447
10.050965	10.067909
7.785389	8.650437
10.869037	11.222460
9.443577	8.657219
8.827610	8.184089
6.799926	5.548765
11.194130	13.166849
9.850491	9.716322
9.101642	7.465797
8.607062	8.936461
7.446262	6.722885
10.157906	10.639774
9.460360	8.574242
10.047087	10.644445
9.451331	8.973736
10.437229	9.245242
11.164711	12.173663
8.577750	7.903829
8.484146	7.697763
9.849222	10.703598
9.574257	9.223512
8.813118	8.484317
11.053770	11.599936
8.164885	8.030446
9.248760	9.988814
9.838990	10.741589
8.899749	8.538088
10.967515	11.971077
9.467783	11.240707
9.088120	10.397932
9.943680	10.689436
8.842974	9.525358
8.335496	8.790442
7.996752	7.802317
8.997973	9.342313
11.306854	10.462999
8.230129	6.868854
6.526413	7.297329
8.069310	8.921816
7.959703	9.161595
8.417651	9.222870
7.939874	7.392295
8.381787	6.887646
8.330775	7.944658
8.257946	8.962713
8.943160	7.828311
9.034395	9.676236
9.676979	10.144946
8.260220	7.962160
8.966238	8.824946
8.502647	9.241388
7.559014	7.477709
11.250473	11.307088
9.867084	9.348058
7.944327	6.833079
9.187943	8.567871
6.772253	6.358944
8.943404	9.215427
11.048240	12.767666
9.223117	10.503306
8.088064	8.537645
8.246935	8.689139
9.490759	9.883162
9.887809	10.584224
10.479190	11.031636
7.464463	6.791142
8.758202	9.145473
7.922374	7.861416
8.191592	10.030157
9.373793	9.117833
7.651161	6.364330
9.311159	10.472148
9.533760	9.207505
8.520486	7.437396
10.795663	10.695769
9.030041	8.363438
9.963879	10.441968
10.083204	10.575583
7.874240	8.889286
9.224302	9.264158
9.038209	9.214507
9.358755	8.513087
8.161525	8.270241
9.818631	10.911104
8.596080	8.539628
9.434931	10.824775
8.380659	8.277255
9.681963	11.086940
8.764871	8.691736
8.468684	8.484609
9.770433	9.969692
10.896107	11.022541
10.630567	11.479542
8.231075	7.924556
8.199154	9.119178
11.328260	11.192885
7.813488	8.827291
8.711152	9.277873
9.040579	8.750543
8.731451	7.959043
8.544465	8.474588
8.693195	7.705325
10.327299	9.558727
7.983252	9.758800
9.044407	9.172229
8.918561	9.013443
11.335517	12.020032
10.355044	11.154600
8.313854	8.758531
8.910805	6.891252
9.685460	12.173117
7.901618	8.822030
8.453512	9.867695
10.140566	10.150915
8.177281	6.406405
8.714623	10.502222
7.580413	8.106681
9.093517	10.125779
9.940491	10.054001
9.141410	9.241597
9.090417	9.517669
8.616953	9.330715
7.507979	5.787731
9.586951	8.337286
9.616446	10.205311
9.319437	8.985466
8.669802	8.611696
8.058557	10.171669
7.776674	7.235562
8.277173	9.146649
10.508094	12.182161
9.147329	9.281741
10.014276	10.913262
9.060884	9.363232
9.349431	9.819299
7.278000	6.720457
8.799391	7.511290
8.696396	8.952981
7.671586	7.705685
8.143366	7.802373
9.012208	8.506428
9.092483	10.449547
8.037311	8.719173
10.031974	9.749100
8.967219	9.663646
8.076161	7.855039
9.741061	9.430142
10.159393	8.913542
8.323146	9.160046
8.169890	7.270662
9.381990	10.972432
9.157784	8.968259
8.855537	7.148145
8.461109	8.934281
7.745932	7.311864
9.959333	9.498705
11.000427	10.464651
10.508714	10.686428
8.709718	7.996647
8.262753	7.248652
9.693733	10.875130
10.160125	10.971122
9.956930	9.185106
10.802989	11.094592
9.421915	9.587591
8.889307	7.529857
8.939965	10.573196
11.947401	12.733795
7.910619	7.903241
9.020374	8.789228
9.678081	10.940700
9.362573	9.417728
7.113428	6.900316
11.830151	13.167881
9.570809	9.085511
7.876687	7.604523
9.945178	9.666465
9.942689	10.222031
9.776152	10.815351
8.627374	8.127370
8.240001	8.652369
9.394202	10.290404
8.563158	8.742051
9.341361	8.823195
10.190054	12.061580
9.145968	9.609533
9.432263	7.277271
7.388615	6.046127
10.110821	9.937040
8.769632	9.367211
9.564880	9.158942
10.972273	12.556236
8.550947	9.109009
9.090250	8.344811
9.013224	9.610695
8.121229	6.876548
8.428590	7.859516
9.138582	10.895129
7.463539	6.584897
11.207061	9.934789
8.818212	10.217651
7.858721	8.274094
8.454657	8.621830
9.386028	10.283363
9.869231	10.478420
8.737987	8.541681
9.437157	10.328934
8.578737	7.717964
7.836375	7.729608
9.325139	10.226805
8.570953	9.032447
9.752487	11.030718
9.983262	10.028171
9.214608	10.697715
8.829757	8.500781
11.006494	12.058830
9.989805	8.545329
8.960683	6.376655
9.380154	8.926550
9.362691	9.426913
11.955676	13.018163
8.952582	9.902781
8.609115	8.195115
8.430705	6.563489
7.980325	6.880688
8.269412	8.749410
9.000996	7.968614
9.391222	8.960635
9.723354	8.626314
8.649509	8.356323
8.293958	7.829708
7.838316	8.796903
9.450373	8.494174
8.645588	7.661362
8.257580	6.632549
9.261974	11.728978
9.048364	10.710808
9.385491	10.254216
8.614391	7.967483
10.930928	10.405663
8.107960	7.836786
10.188702	11.345666
9.741724	8.001497
8.348403	8.711169
6.486584	5.775165
9.232172	9.873386
7.187147	7.274133
9.655038	11.201050
9.496518	9.730001
8.095614	8.835973
9.804763	10.155870
8.044952	7.646455
9.591560	9.613468
9.178895	8.060968
9.332982	10.514238
9.166849	10.042160
7.724417	7.285847
9.266740	7.546673
7.836225	6.653889
10.011015	10.788478
9.711164	10.705265
10.515108	12.297010
9.248480	10.769165
8.730620	10.653143
9.995557	11.228968
11.180042	11.968795
9.515073	8.856776
8.331680	8.943785
8.598069	7.806817
8.892014	8.430287
9.436566	11.111035
9.227104	8.555491
10.024762	9.098672
8.537391	8.701694
9.138172	8.990878
8.314138	8.498552
10.196411	9.455275
9.544052	10.294878
8.719202	9.146617
8.675989	9.896162
9.427457	9.281525
7.281799	5.864122
8.737338	9.449385
8.328756	8.950992
9.604452	8.418691
9.423772	9.764550
10.174301	10.348905
8.488870	9.161371
7.805949	7.471892
8.306675	8.419892
9.624534	8.123248
10.427710	10.700027
8.182084	8.622400
9.930529	11.750654
8.072779	8.193808
10.206188	9.802700
10.045285	10.734882
8.440772	9.488214
10.703237	11.104226
8.764113	9.338582
10.645301	9.795492
7.539550	9.394489
9.752543	9.341516
8.039502	7.372291
8.454004	8.419237
9.369580	11.271646
9.436716	9.909197
8.642101	9.691332
8.374875	8.453572
8.635730	8.871939
8.192254	8.675633
10.205814	11.017214
8.992935	8.181518
7.856827	9.328896
10.913305	10.307714
6.788647	6.548801
7.981797	9.565971
9.700741	8.505468
9.294803	10.028814
9.260447	7.988760
5.762275	5.173821
9.673192	10.179982
9.741212	10.426092
9.477043	10.483751
8.229387	8.028446
8.349840	7.806768
8.623992	9.659546
8.291477	10.283295
9.607886	10.593810
9.705609	8.238392
9.088224	8.085032
8.491125	7.488711
8.595363	7.836965
7.976899	9.214994
9.677056	8.470854
9.516956	9.177673
8.527440	9.593316
9.471577	8.645997
7.993379	8.656174
9.755020	8.114518
8.555532	8.599496
8.207326	8.827490
10.166661	10.558332
9.854089	9.006035
7.848541	7.385986
9.294986	11.498052
10.118465	9.897482
9.944400	10.489450
9.172965	10.746471
8.639436	7.542929
9.119140	8.845227
11.197094	10.431098
9.505566	8.327914
9.901625	10.021516
6.901956	6.832411
8.566524	7.563720
9.068899	8.979346
9.011478	9.008828
8.452134	9.307746
10.556401	9.591764
7.392172	6.390363
8.815834	9.282323
8.890447	8.464081
10.414250	11.132730
8.619581	8.224275
6.205385	6.294985
9.923827	8.556777
7.655751	7.300545
11.322315	10.147584
9.181056	10.008368
7.672225	7.077234
9.149151	8.171894
7.981782	8.280214
10.196662	11.274194
9.561409	9.662745
8.265645	9.314808
7.519130	7.421515
8.996821	8.198411
10.214767	11.519777
8.200690	7.752968
6.700917	6.982800
9.053604	10.157533
8.949509	8.505804
8.069936	8.225922
9.021778	8.958540
10.154364	10.562080
9.783863	9.501015
10.588688	11.280901
9.107248	7.850252
9.754189	8.783196
10.793197	10.049446
8.745316	7.666676
9.686186	9.445185
7.891781	9.624452
8.347786	9.739465
9.104794	9.097062
8.669075	8.735736
9.981408	9.140458
8.852519	8.787230
9.177634	8.476114
9.932447	8.183404
7.358871	6.701572
9.048445	9.702068
9.492194	8.866337
9.105230	9.834389
9.176013	7.646592
10.064331	10.215010
8.527662	10.411976
8.628718	7.546707
10.150928	11.494799
6.597118	7.308285
11.467541	11.906629
8.763093	9.269190
8.915016	9.647535
8.586360	8.583917
9.113824	8.766324
7.784263	7.560783
7.790398	7.935629
9.668751	9.994735
8.541895	8.275035
8.983236	9.931876
8.360069	8.640020
8.996181	8.769334
9.425822	7.053877
8.418257	8.761490
10.186318	8.364688
9.780180	10.703107
10.933002	9.929612
11.266555	12.142124
9.963013	10.384766
7.966925	9.390710
6.338932	6.913711
9.176015	7.344050
9.889270	9.099607
8.354238	7.995834
8.295748	7.679821
9.284709	6.204335
9.096243	8.067943
7.887114	9.218529
7.894627	7.059374
10.107584	10.908291
6.692235	8.487954
9.125825	9.092891
9.815788	10.777033
8.030428	6.552115
8.573964	8.827359
6.255484	5.159381
9.394888	10.941528
9.877174	9.942544
8.071493	7.560454
8.251665	6.015522
